symbol,signal_date,regime_status,total_score,grade,s_volume,s_stochrsi,s_fib,s_sr,s_pattern,plan_entry,plan_sl,plan_tp1,plan_tp2,plan_rr1,status,fill_date,fill_price,exit_date,exit_type,bars_held,pnl_r,win,source
MASKUSDT,2026-07-16 00:00:00+00:00,HIJAU,39,C,8,3,8,20,0,0.377628,0.36247999999999997,0.422,0.467376,2.93,filled,2026-07-19 00:00:00+00:00,0.377628,2026-07-27 00:00:00+00:00,SL,8.0,-1.0732881947451738,False,system
NILUSDT,2025-12-31 00:00:00+00:00,HIJAU,28,C,5,3,8,0,12,0.0687381,0.060387425999999994,0.0970752,0.11124375,3.39,filled,2026-01-08 00:00:00+00:00,0.0687381,2026-01-19 00:00:00+00:00,SL,11.0,-1.0231948300624574,False,system
NILUSDT,2026-01-21 00:00:00+00:00,HIJAU,24,C,5,7,8,4,0,0.0656511,0.05890440599999999,0.08817119999999999,0.09943124999999998,3.34,filled,2026-01-29 00:00:00+00:00,0.0656511,2026-01-30 00:00:00+00:00,SL,1.0,-1.0276930645360502,False,system
NILUSDT,2026-02-20 00:00:00+00:00,HIJAU,23,C,5,3,15,0,0,0.0525,0.045140634,0.07835,0.09127500000000001,3.51,filled,2026-02-21 00:00:00+00:00,0.0525,2026-02-28 00:00:00+00:00,SL,7.0,-1.0199018000576396,False,system
NILUSDT,2026-03-02 00:00:00+00:00,HIJAU,43,C,20,8,15,0,0,0.051,0.045140634,0.07835,0.09202500000000001,4.67,filled,2026-03-03 00:00:00+00:00,0.051,2026-03-08 00:00:00+00:00,SL,5.0,-1.0246125401080917,False,system
NILUSDT,2026-03-09 00:00:00+00:00,HIJAU,37,C,15,3,15,4,0,0.0474,0.0442265,0.0599,0.0661928,3.94,filled,2026-03-10 00:00:00+00:00,0.0474,2026-03-20 00:00:00+00:00,TP1_BE,10.0,1.9216726406176237,True,system
NILUSDT,2026-03-21 00:00:00+00:00,HIJAU,40,C,15,3,15,4,3,0.0457,0.043537,0.06010000000000001,0.06730000000000001,6.66,filled,2026-03-22 00:00:00+00:00,0.0457,2026-03-23 00:00:00+00:00,SL,1.0,-1.061884688626902,False,system
NILUSDT,2026-04-11 00:00:00+00:00,HIJAU,24,C,5,3,12,4,0,0.0345,0.032680296,0.04395,0.048675,5.19,filled,2026-04-12 00:00:00+00:00,0.0345,2026-04-13 00:00:00+00:00,SL,1.0,-1.0553778822555693,False,system
NILUSDT,2026-04-14 00:00:00+00:00,HIJAU,39,C,20,3,12,4,0,0.03484,0.032680296,0.04395,0.048505000000000006,4.22,cancelled,,,,,,,,system
NILUSDT,2026-05-07 00:00:00+00:00,HIJAU,44,C,25,8,5,6,0,0.06467881,0.048242343054513914,0.12983751999999998,0.16241687499999996,3.96,filled,2026-05-09 00:00:00+00:00,0.06467881,2026-05-16 00:00:00+00:00,SL,7.0,-1.0103057395714687,False,system
NILUSDT,2026-05-23 00:00:00+00:00,HIJAU,34,C,8,5,15,6,0,0.06302,0.0588045,0.07835,0.12983751999999998,3.64,filled,2026-05-24 00:00:00+00:00,0.06302,2026-05-28 00:00:00+00:00,TP1_BE,4.0,1.7707143476455935,True,system
NILUSDT,2026-05-29 00:00:00+00:00,HIJAU,44,C,8,3,15,6,12,0.06306,0.0588045,0.07835,0.12983751999999998,3.59,filled,2026-05-30 00:00:00+00:00,0.06306,2026-06-02 00:00:00+00:00,SL,3.0,-1.042955910645045,False,system
NILUSDT,2026-06-04 00:00:00+00:00,HIJAU,33,C,15,3,9,6,0,0.04714,0.045418349999999996,0.06010000000000001,0.1101088,7.53,filled,2026-06-05 00:00:00+00:00,0.04714,2026-06-06 00:00:00+00:00,SL,1.0,-1.0806426310951656,False,system
NILUSDT,2026-06-24 00:00:00+00:00,HIJAU,30,C,15,3,12,0,0,0.03535,0.03350655,0.04395,0.052360000000000004,4.67,filled,2026-06-25 00:00:00+00:00,0.03535,2026-06-26 00:00:00+00:00,SL,1.0,-1.0560285045566677,False,system
NILUSDT,2026-07-01 00:00:00+00:00,HIJAU,49,C,15,15,12,0,7,0.03488,0.03350655,0.04395,0.052360000000000004,6.6,filled,2026-07-02 00:00:00+00:00,0.03488,2026-07-08 00:00:00+00:00,SL,6.0,-1.0746882025009965,False,system
NILUSDT,2026-07-09 00:00:00+00:00,HIJAU,31,C,5,3,15,1,7,0.03506,0.033287225399999995,0.04395,0.04839500000000001,5.01,filled,2026-07-10 00:00:00+00:00,0.03506,2026-07-13 00:00:00+00:00,SL,3.0,-1.0578312237141092,False,system
NILUSDT,2026-07-14 00:00:00+00:00,HIJAU,28,C,5,3,12,1,7,0.03471,0.033287225399999995,0.04395,0.04857,6.49,filled,2026-07-15 00:00:00+00:00,0.03471,2026-07-29 00:00:00+00:00,TP1_BE,14.0,3.1691192055298183,True,system
MBLUSDT,2021-09-08 00:00:00+00:00,HIJAU,32,C,8,3,8,6,7,0.007993921000000001,0.005392748449944456,0.01441,0.0176180395,2.47,cancelled,,,,,,,,system
MBLUSDT,2021-09-19 00:00:00+00:00,HIJAU,53,C,15,12,8,6,12,0.007993921000000001,0.006080283432936585,0.012487,0.017368432,2.35,filled,2021-09-20 00:00:00+00:00,0.007993921000000001,2021-10-20 00:00:00+00:00,TP1_TIMEOUT,30.0,1.7738278338141609,True,system
MBLUSDT,2021-10-24 00:00:00+00:00,HIJAU,53,C,15,10,15,6,7,0.010131,0.00937917,0.013751,0.01958448,4.81,filled,2021-10-25 00:00:00+00:00,0.010131,2021-10-27 00:00:00+00:00,SL,2.0,-1.0389258621164355,False,system
MBLUSDT,2021-10-29 00:00:00+00:00,HIJAU,63,B,15,15,20,6,7,0.009951,0.00937917,0.013751,0.01958448,6.65,filled,2021-10-30 00:00:00+00:00,0.009951,2021-11-16 00:00:00+00:00,SL,17.0,-1.0507065752321476,False,system
MBLUSDT,2021-11-17 00:00:00+00:00,HIJAU,34,C,25,3,5,1,0,0.009724141,0.008471985,0.015292672,0.0180769375,4.45,filled,2021-11-19 00:00:00+00:00,0.009724141,2021-12-04 00:00:00+00:00,SL,15.0,-1.0217982544331514,False,system
MBLUSDT,2021-12-06 00:00:00+00:00,HIJAU,65,B,15,10,20,20,0,0.009632,0.009202855000000001,0.011341500000000001,0.017035312,3.98,filled,2021-12-07 00:00:00+00:00,0.009632,2021-12-08 00:00:00+00:00,SL,1.0,-1.0658343848174796,False,system
MBLUSDT,2021-12-21 00:00:00+00:00,HIJAU,42,C,15,7,12,1,7,0.008465,0.008322039,0.0087845,0.0164998,2.23,filled,2021-12-22 00:00:00+00:00,0.008465,2021-12-28 00:00:00+00:00,TP1_BE,6.0,0.9381261664020427,True,system
MBLUSDT,2021-12-29 00:00:00+00:00,HIJAU,24,C,5,3,8,1,7,0.00791119,0.007611095,0.0087845,0.01006348,2.91,filled,2022-01-05 00:00:00+00:00,0.00791119,2022-01-07 00:00:00+00:00,SL,2.0,-1.0775873558289761,False,system
MBLUSDT,2022-01-18 00:00:00+00:00,HIJAU,31,C,15,3,12,1,0,0.007015,0.00680533128,0.008192999999999999,0.008781999999999998,5.62,filled,2022-01-19 00:00:00+00:00,0.007015,2022-01-20 00:00:00+00:00,SL,1.0,-1.0988731259214926,False,system
MBLUSDT,2022-02-12 00:00:00+00:00,HIJAU,45,C,15,3,8,7,12,0.0057565329999999994,0.00506680218,0.008094136,0.0092629375,3.39,filled,2022-02-19 00:00:00+00:00,0.0057565329999999994,2022-02-24 00:00:00+00:00,SL,5.0,-1.0235386721379338,False,system
MBLUSDT,2022-02-26 00:00:00+00:00,HIJAU,35,C,8,7,20,0,0,0.005909,0.00506680218,0.008094136,0.009186704,2.59,filled,2022-02-27 00:00:00+00:00,0.005909,2022-03-07 00:00:00+00:00,TP1_TP2,8.0,3.2172931006993117,True,system
MBLUSDT,2022-03-14 00:00:00+00:00,HIJAU,53,C,25,8,5,15,0,0.01200418,0.006716757094099437,0.026114560000000002,0.033169750000000005,2.67,filled,2022-03-17 00:00:00+00:00,0.01200418,2022-03-31 00:00:00+00:00,TP1_BE,14.0,1.325522532872049,True,system
MBLUSDT,2022-04-04 00:00:00+00:00,HIJAU,33,C,15,3,9,6,0,0.011887,0.01110686,0.0143595,0.033624448,3.17,filled,2022-04-05 00:00:00+00:00,0.011887,2022-04-06 00:00:00+00:00,SL,1.0,-1.0442115262260574,False,system
MBLUSDT,2022-05-08 00:00:00+00:00,HIJAU,44,C,15,3,20,6,0,0.00709,0.00603223434,0.012619968,0.015384952,5.23,filled,2022-05-09 00:00:00+00:00,0.00709,2022-05-10 00:00:00+00:00,SL,1.0,-1.018608923637045,False,system
MBLUSDT,2022-05-27 00:00:00+00:00,HIJAU,34,C,15,3,8,0,8,0.004595628,0.00407594088,0.0060160000000000005,0.006726186,2.73,cancelled,,,,,,,,system
MBLUSDT,2022-06-08 00:00:00+00:00,HIJAU,27,C,5,3,5,6,8,0.0046877970000000005,0.004120219619999999,0.0060160000000000005,0.0066801015000000005,2.34,filled,2022-06-09 00:00:00+00:00,0.0046877970000000005,2022-06-10 00:00:00+00:00,SL,1.0,-1.023278427196461,False,system
MBLUSDT,2022-07-02 00:00:00+00:00,HIJAU,50,C,20,15,15,0,0,0.002786,0.00258755706,0.0034823120000000004,0.003830468000000001,3.51,filled,2022-07-03 00:00:00+00:00,0.002786,2022-07-09 00:00:00+00:00,TP1_TP2,6.0,4.337402228544905,True,system
MBLUSDT,2022-07-31 00:00:00+00:00,HIJAU,42,C,15,3,8,4,12,0.004328233,0.004147835,0.0048065,0.005738,2.65,cancelled,,,,,,,,system
MBLUSDT,2022-08-11 00:00:00+00:00,HIJAU,36,C,8,8,5,15,0,0.003591322,0.0029167261199999996,0.0051245,0.0059530239999999995,2.27,cancelled,,,,,,,,system
MBLUSDT,2022-08-31 00:00:00+00:00,HIJAU,25,C,5,15,5,0,0,0.003201037,0.0027292300199999995,0.004490666666666667,0.0051354815000000005,2.73,cancelled,,,,,,,,system
MBLUSDT,2022-09-13 00:00:00+00:00,HIJAU,47,C,5,3,20,12,7,0.003746,0.00358146,0.004591999999999999,0.005889424,5.14,filled,2022-09-14 00:00:00+00:00,0.003746,2022-09-18 00:00:00+00:00,SL,4.0,-1.066800001640936,False,system
MBLUSDT,2022-10-02 00:00:00+00:00,HIJAU,37,C,15,3,15,4,0,0.003384,0.0033096,0.0036509999999999997,0.005889424,3.59,filled,2022-10-03 00:00:00+00:00,0.003384,2022-10-11 00:00:00+00:00,TP1_BE,8.0,1.655212590725823,True,system
MBLUSDT,2022-11-02 00:00:00+00:00,HIJAU,34,C,8,3,15,0,8,0.003116,0.0030029868,0.003349333333333333,0.0034659999999999995,2.06,filled,2022-11-03 00:00:00+00:00,0.003116,2022-11-08 00:00:00+00:00,TP1_BE,5.0,0.9480638102451789,True,system
MBLUSDT,2022-12-06 00:00:00+00:00,HIJAU,34,C,15,3,12,4,0,0.002632,0.0024984035999999995,0.003349333333333333,0.00491472,5.37,filled,2022-12-07 00:00:00+00:00,0.002632,2022-12-16 00:00:00+00:00,SL,9.0,-1.0576038890134742,False,system
MBLUSDT,2022-12-17 00:00:00+00:00,HIJAU,27,C,5,3,15,4,0,0.002515,0.0024378750000000004,0.0030145,0.00327384,6.48,filled,2022-12-18 00:00:00+00:00,0.002515,2022-12-19 00:00:00+00:00,SL,1.0,-1.0963287009724425,False,system
MBLUSDT,2022-12-21 00:00:00+00:00,HIJAU,49,C,15,15,15,4,0,0.002521,0.0024378750000000004,0.0030145,0.00327384,5.94,cancelled,,,,,,,,system
MBLUSDT,2023-01-03 00:00:00+00:00,HIJAU,36,C,8,12,12,4,0,0.002322,0.0022251042,0.0030145,0.00336075,7.15,filled,2023-01-04 00:00:00+00:00,0.002322,2023-01-24 00:00:00+00:00,TP1_TP2,20.0,8.848278205169901,True,system
MBLUSDT,2023-01-31 00:00:00+00:00,HIJAU,50,C,15,3,5,15,12,0.0026406420000000003,0.0023081533200000003,0.003349333333333333,0.003772464,2.13,cancelled,,,,,,,,system
MBLUSDT,2023-02-11 00:00:00+00:00,HIJAU,43,C,5,3,8,15,12,0.003047244,0.0028663499999999997,0.0036606666666666662,0.004945247999999999,3.39,cancelled,,,,,,,,system
MBLUSDT,2023-02-22 00:00:00+00:00,HIJAU,48,C,15,5,5,15,8,0.0031036090000000002,0.00261210114,0.00423,0.004806328,2.29,cancelled,,,,,,,,system
MBLUSDT,2023-03-15 00:00:00+00:00,HIJAU,46,C,8,3,20,15,0,0.003188,0.003107675,0.003349333333333333,0.004649872,2.01,filled,2023-03-16 00:00:00+00:00,0.003188,2023-03-21 00:00:00+00:00,TP1_BE,5.0,0.8836813818860972,True,system
MBLUSDT,2023-03-25 00:00:00+00:00,HIJAU,38,C,15,3,5,7,8,0.00278653,0.0026447249999999997,0.003349333333333333,0.00389176,3.97,cancelled,,,,,,,,system
MBLUSDT,2023-04-05 00:00:00+00:00,HIJAU,22,C,8,3,5,6,0,0.0028209280000000003,0.0024762988800000004,0.0036577499999999995,0.004076160999999999,2.43,cancelled,,,,,,,,system
MBLUSDT,2023-05-17 00:00:00+00:00,HIJAU,38,C,15,10,12,1,0,0.002852,0.002656545,0.0038196239999999998,0.004303436,4.95,filled,2023-05-18 00:00:00+00:00,0.002852,2023-05-24 00:00:00+00:00,SL,6.0,-1.0422752819191068,False,system
MBLUSDT,2023-07-15 00:00:00+00:00,HIJAU,36,C,5,5,20,6,0,0.002911,0.00275012,0.003916608,0.004419412,6.25,filled,2023-07-16 00:00:00+00:00,0.002911,2023-08-15 00:00:00+00:00,TIMEOUT,30.0,2.4469337487568428,True,system
MBLUSDT,2023-09-07 00:00:00+00:00,HIJAU,49,C,15,12,8,7,7,0.002526165,0.00247432,0.002691,0.0029956799999999997,3.18,filled,2023-09-11 00:00:00+00:00,0.002526165,2023-09-12 00:00:00+00:00,SL,1.0,-1.1446765054006942,False,system
MBLUSDT,2023-09-13 00:00:00+00:00,HIJAU,48,C,8,15,8,10,7,0.002526165,0.00247432,0.002691,0.0029956799999999997,3.18,cancelled,,,,,,,,system
MBLUSDT,2023-09-25 00:00:00+00:00,HIJAU,58,C,5,3,20,20,10,0.002912,0.00279937,0.003556104,0.003878156,5.72,filled,2023-09-26 00:00:00+00:00,0.002912,2023-10-26 00:00:00+00:00,TP1_TIMEOUT,30.0,5.313009198490624,True,system
MBLUSDT,2023-10-27 00:00:00+00:00,HIJAU,31,C,5,3,5,6,12,0.003019896,0.00285256,0.003545333333333333,0.004063632,3.14,cancelled,,,,,,,,system
MBLUSDT,2023-11-13 00:00:00+00:00,HIJAU,56,C,25,8,5,6,12,0.004253814,0.0032812234364244523,0.00681,0.008088093000000001,2.63,cancelled,,,,,,,,system
MBLUSDT,2023-11-24 00:00:00+00:00,HIJAU,44,C,15,15,8,6,0,0.004612347,0.00398925,0.0060160000000000005,0.008656824,2.25,cancelled,,,,,,,,system
MBLUSDT,2023-12-07 00:00:00+00:00,HIJAU,35,C,15,3,5,12,0,0.003936294,0.00303177685853211,0.005787,0.006712352999999999,2.05,cancelled,,,,,,,,system
MBLUSDT,2023-12-22 00:00:00+00:00,HIJAU,44,C,15,15,5,6,3,0.003918654000000001,0.0031392068399999995,0.005777999999999999,0.006707672999999999,2.39,cancelled,,,,,,,,system
MBLUSDT,2024-01-02 00:00:00+00:00,HIJAU,41,C,8,8,5,20,0,0.003959891,0.00336947886,0.005139749999999999,0.005996672,2.0,filled,2024-01-03 00:00:00+00:00,0.003959891,2024-01-23 00:00:00+00:00,TP1_BE,20.0,0.9775632792963077,True,system
MBLUSDT,2024-01-31 00:00:00+00:00,HIJAU,49,C,15,12,9,6,7,0.004038,0.003763685,0.005934168,0.006882252,6.91,filled,2024-02-01 00:00:00+00:00,0.004038,2024-03-02 00:00:00+00:00,TP1_TIMEOUT,30.0,6.701023642680868,True,system
MBLUSDT,2024-03-08 00:00:00+00:00,HIJAU,57,C,5,15,5,20,12,0.005130329,0.00441180234,0.006803333333333334,0.007639835500000001,2.33,filled,2024-03-17 00:00:00+00:00,0.005130329,2024-04-12 00:00:00+00:00,SL,26.0,-1.0199207031139648,False,system
MBLUSDT,2024-04-22 00:00:00+00:00,HIJAU,60,B,15,3,20,10,12,0.004881,0.0047014050000000005,0.005595999999999999,0.006445136000000001,3.98,filled,2024-04-23 00:00:00+00:00,0.004881,2024-04-24 00:00:00+00:00,SL,1.0,-1.0800339502630871,False,system
MBLUSDT,2024-04-28 00:00:00+00:00,HIJAU,46,C,15,3,9,7,12,0.004436,0.00421985718,0.005951,0.006708499999999999,7.01,filled,2024-04-29 00:00:00+00:00,0.004436,2024-04-30 00:00:00+00:00,SL,1.0,-1.0600709005342395,False,system
MBLUSDT,2024-05-03 00:00:00+00:00,HIJAU,34,C,5,20,8,1,0,0.004271823,0.004145865,0.00468,0.0055208160000000004,3.24,filled,2024-05-08 00:00:00+00:00,0.004271823,2024-05-13 00:00:00+00:00,SL,5.0,-1.1002444860905953,False,system
MBLUSDT,2024-05-20 00:00:00+00:00,HIJAU,39,C,8,3,5,20,3,0.004110417,0.003909465,0.0046695,0.005055264,2.78,cancelled,,,,,,,,system
MBLUSDT,2024-05-31 00:00:00+00:00,HIJAU,50,C,15,3,8,12,12,0.004052205,0.00398925,0.004331,0.00488736,4.43,filled,2024-06-03 00:00:00+00:00,0.004052205,2024-06-04 00:00:00+00:00,SL,1.0,-1.191600571479614,False,system
MBLUSDT,2024-08-01 00:00:00+00:00,HIJAU,40,C,5,3,20,12,0,0.002513204,0.002451665,0.002691,0.004045567999999999,2.89,filled,2024-08-02 00:00:00+00:00,0.002513204,2024-08-03 00:00:00+00:00,SL,1.0,-1.1210181229707914,False,system
MBLUSDT,2024-08-09 00:00:00+00:00,HIJAU,56,C,5,7,20,12,12,0.002513204,0.002451665,0.002691,0.00345,2.89,filled,2024-08-11 00:00:00+00:00,0.002513204,2024-08-12 00:00:00+00:00,SL,1.0,-1.1210181229707914,False,system
MBLUSDT,2024-08-13 00:00:00+00:00,HIJAU,66,B,15,7,20,12,12,0.002554,0.00240143,0.0035139999999999998,0.004045567999999999,6.29,filled,2024-08-14 00:00:00+00:00,0.002554,2024-09-04 00:00:00+00:00,SL,21.0,-1.048720071344299,False,system
MBLUSDT,2024-10-12 00:00:00+00:00,HIJAU,41,C,8,8,5,20,0,0.0023640930000000003,0.00212178978,0.0028877142857142856,0.003172656,2.16,cancelled,,,,,,,,system
MBLUSDT,2025-01-09 00:00:00+00:00,HIJAU,23,C,8,3,5,7,0,0.003124732,0.002749135,0.0040876666666666665,0.004663743999999999,2.56,cancelled,,,,,,,,system
MBLUSDT,2025-01-22 00:00:00+00:00,HIJAU,60,B,5,15,20,20,0,0.003352,0.00327217,0.0035451428571428574,0.005477823999999999,2.42,filled,2025-01-23 00:00:00+00:00,0.003352,2025-01-24 00:00:00+00:00,SL,1.0,-1.124468181322804,False,system
MBLUSDT,2025-02-11 00:00:00+00:00,HIJAU,46,C,8,7,12,7,12,0.002672,0.00256478706,0.0035139999999999998,0.003988312,7.85,filled,2025-02-12 00:00:00+00:00,0.002672,2025-02-18 00:00:00+00:00,SL,6.0,-1.0732675943451389,False,system
MBLUSDT,2025-02-24 00:00:00+00:00,HIJAU,32,C,8,3,9,12,0,0.002528,0.00251175,0.0025965,0.00327736,4.22,filled,2025-02-25 00:00:00+00:00,0.002528,2025-02-26 00:00:00+00:00,SL,1.0,-1.4652081923076583,False,system
MBLUSDT,2025-03-24 00:00:00+00:00,HIJAU,39,C,15,3,8,1,12,0.0022266300000000003,0.0021077298000000003,0.002466125,0.0025858725,2.01,filled,2025-03-28 00:00:00+00:00,0.0022266300000000003,2025-04-02 00:00:00+00:00,SL,5.0,-1.0546811456170742,False,system
MBLUSDT,2025-04-20 00:00:00+00:00,HIJAU,44,C,8,3,20,1,12,0.002427,0.002242845,0.0032603199999999997,0.00367698,4.53,filled,2025-04-21 00:00:00+00:00,0.002427,2025-05-06 00:00:00+00:00,SL,15.0,-1.038037846257229,False,system
MBLUSDT,2025-05-08 00:00:00+00:00,HIJAU,39,C,15,15,8,1,0,0.002281117,0.002242845,0.0025399999999999997,0.0029766640000000004,6.76,cancelled,,,,,,,,system
MBLUSDT,2025-05-19 00:00:00+00:00,HIJAU,48,C,8,12,8,20,0,0.0022401039999999997,0.002185715,0.002462555555555556,0.002858368,4.09,cancelled,,,,,,,,system
MBLUSDT,2025-05-31 00:00:00+00:00,HIJAU,41,C,8,12,8,6,7,0.0021867429999999997,0.002167,0.0023021666666666663,0.002704456,5.85,filled,2025-06-05 00:00:00+00:00,0.0021867429999999997,2025-06-06 00:00:00+00:00,SL,1.0,-1.3307817642455437,False,system
MBLUSDT,2025-06-08 00:00:00+00:00,HIJAU,40,C,5,8,8,12,7,0.0021867429999999997,0.002167,0.0023021666666666663,0.002704456,5.85,filled,2025-06-13 00:00:00+00:00,0.0021867429999999997,2025-06-17 00:00:00+00:00,SL,4.0,-1.3307817642455437,False,system
MBLUSDT,2025-06-20 00:00:00+00:00,HIJAU,39,C,8,8,8,12,3,0.002124121,0.0021039599999999998,0.0022095,0.002523832,4.23,filled,2025-06-21 00:00:00+00:00,0.002124121,2025-06-22 00:00:00+00:00,SL,1.0,-1.3145742562620568,False,system
MBLUSDT,2025-07-02 00:00:00+00:00,HIJAU,31,C,8,3,5,15,0,0.002110009,0.001994625,0.002351,0.002483128,2.09,cancelled,,,,,,,,system
MBLUSDT,2025-07-16 00:00:00+00:00,HIJAU,28,C,8,3,5,12,0,0.0021655750000000003,0.0020146995,0.0025389999999999996,0.0027257124999999992,2.48,cancelled,,,,,,,,system
MBLUSDT,2025-07-29 00:00:00+00:00,HIJAU,70,A,15,15,20,20,0,0.002346,0.002242845,0.002853072,0.003106608,4.92,filled,2025-07-30 00:00:00+00:00,0.002346,2025-08-01 00:00:00+00:00,SL,2.0,-1.0667279247491612,False,system
MBLUSDT,2025-08-22 00:00:00+00:00,HIJAU,43,C,8,15,5,15,0,0.0021912570000000003,0.002144345,0.0023741999999999995,0.002504544,3.9,filled,2025-08-25 00:00:00+00:00,0.0021912570000000003,2025-08-26 00:00:00+00:00,SL,1.0,-1.138630338847194,False,system
MBLUSDT,2025-08-27 00:00:00+00:00,HIJAU,44,C,5,12,20,7,0,0.002195,0.002144345,0.00230325,0.002504544,2.14,filled,2025-08-28 00:00:00+00:00,0.002195,2025-08-29 00:00:00+00:00,SL,1.0,-1.1284975387918244,False,system
MBLUSDT,2025-08-31 00:00:00+00:00,HIJAU,64,B,15,12,20,10,7,0.002174,0.002118735,0.002411688,0.002530532,4.3,filled,2025-09-01 00:00:00+00:00,0.002174,2025-09-22 00:00:00+00:00,SL,21.0,-1.1165137090834958,False,system
MBLUSDT,2025-11-20 00:00:00+00:00,HIJAU,20,C,8,3,9,0,0,0.001172,0.00110714,0.001421,0.0023413600000000002,3.84,filled,2025-11-21 00:00:00+00:00,0.001172,2025-11-29 00:00:00+00:00,TP1_TP2,8.0,10.86340710129508,True,system
MBLUSDT,2025-12-02 00:00:00+00:00,HIJAU,28,C,8,3,9,1,7,0.001417,0.0011517362999999999,0.0028910000000000003,0.0036280000000000006,5.56,filled,2025-12-03 00:00:00+00:00,0.001417,2025-12-17 00:00:00+00:00,SL,14.0,-1.0145260624874397,False,system
MBLUSDT,2025-12-19 00:00:00+00:00,HIJAU,61,B,15,15,12,12,7,0.001141,0.0010923649999999999,0.001421,0.0028910000000000003,5.76,filled,2025-12-20 00:00:00+00:00,0.001141,2026-01-19 00:00:00+00:00,TP1_TIMEOUT,30.0,3.399271810424577,True,system
MBLUSDT,2026-01-20 00:00:00+00:00,HIJAU,31,C,8,3,8,12,0,0.0010691350000000001,0.0008932670999999999,0.001421,0.00167992,2.0,cancelled,,,,,,,,system
MBLUSDT,2026-02-22 00:00:00+00:00,HIJAU,45,C,15,3,15,0,12,0.000948,0.00089206128,0.0011025,0.00117975,2.76,filled,2026-02-23 00:00:00+00:00,0.000948,2026-02-24 00:00:00+00:00,SL,1.0,-1.0493418492478879,False,system
MBLUSDT,2026-02-25 00:00:00+00:00,HIJAU,38,C,8,15,15,0,0,0.000941,0.00089206128,0.0011025,0.0011832499999999998,3.3,filled,2026-02-26 00:00:00+00:00,0.000941,2026-02-27 00:00:00+00:00,SL,1.0,-1.0561848856970477,False,system
MBLUSDT,2026-03-04 00:00:00+00:00,HIJAU,24,C,5,3,12,1,3,0.000919,0.00089206128,0.0011025,0.00119425,6.81,filled,2026-03-05 00:00:00+00:00,0.000919,2026-03-06 00:00:00+00:00,SL,1.0,-1.1008438927075888,False,system
MBLUSDT,2026-03-09 00:00:00+00:00,HIJAU,34,C,15,3,12,1,3,0.000908,0.0008849966399999999,0.0010725,0.0011547500000000002,7.15,filled,2026-03-10 00:00:00+00:00,0.000908,2026-03-22 00:00:00+00:00,TP1_BE,12.0,3.4517855706731604,True,system
MBLUSDT,2026-03-27 00:00:00+00:00,HIJAU,54,C,22,3,15,6,8,0.000942,0.0008881745399999999,0.0010766666666666667,0.001150008,2.5,filled,2026-03-28 00:00:00+00:00,0.000942,2026-04-27 00:00:00+00:00,TIMEOUT,30.0,-0.05250303480917437,False,system
MBLUSDT,2026-05-01 00:00:00+00:00,HIJAU,45,C,5,15,8,10,7,0.000897156,0.000889455,0.00093,0.000993552,4.26,cancelled,,,,,,,,system
MBLUSDT,2026-05-27 00:00:00+00:00,HIJAU,35,C,15,3,9,1,7,0.000883,0.00087397992,0.0009096666666666667,0.00101,2.96,filled,2026-05-28 00:00:00+00:00,0.000883,2026-05-29 00:00:00+00:00,SL,1.0,-1.2921786048504893,False,system
MBLUSDT,2026-05-31 00:00:00+00:00,HIJAU,40,C,5,15,12,1,7,0.000881,0.00087397992,0.0009096666666666667,0.00101,4.08,filled,2026-06-01 00:00:00+00:00,0.000881,2026-06-02 00:00:00+00:00,SL,1.0,-1.3749919359949996,False,system
MBLUSDT,2026-06-19 00:00:00+00:00,HIJAU,23,C,8,3,12,0,0,0.00069,0.0006738039,0.0008022799999999999,0.0008584199999999999,6.93,filled,2026-06-20 00:00:00+00:00,0.00069,2026-06-24 00:00:00+00:00,TP1_BE,4.0,3.333260357123027,True,system
MBLUSDT,2026-07-13 00:00:00+00:00,HIJAU,40,C,15,3,15,0,7,0.000687,0.00065676204,0.000749,0.000784008,2.05,filled,2026-07-14 00:00:00+00:00,0.000687,2026-08-01 00:00:00+00:00,SL,18.0,-1.0666598599568162,False,system
NOMUSDT,2026-06-22 00:00:00+00:00,HIJAU,31,C,8,8,15,0,0,0.00167,0.0016079579999999998,0.0019416000000000001,0.0020774,4.38,filled,2026-06-23 00:00:00+00:00,0.00167,2026-06-24 00:00:00+00:00,SL,1.0,-1.0792522488153105,False,system
NOMUSDT,2026-07-01 00:00:00+00:00,HIJAU,66,B,25,15,20,6,0,0.00196,0.0018321000000000001,0.0025776,0.0028864000000000003,4.83,filled,2026-07-02 00:00:00+00:00,0.00196,2026-07-03 00:00:00+00:00,SL,1.0,-1.0444739167318173,False,system
MINAUSDT,2022-04-18 00:00:00+00:00,HIJAU,46,C,15,10,15,6,0,2.395,2.242845,2.8594999999999997,4.072032,3.05,filled,2022-04-19 00:00:00+00:00,2.395,2022-04-23 00:00:00+00:00,SL,4.0,-1.0457220832539131,False,system
MINAUSDT,2022-04-24 00:00:00+00:00,HIJAU,21,C,5,3,9,4,0,2.177,2.128585,2.285,4.072032,2.23,filled,2022-04-25 00:00:00+00:00,2.177,2022-04-26 00:00:00+00:00,SL,1.0,-1.1333967098523006,False,system
MINAUSDT,2022-04-29 00:00:00+00:00,HIJAU,26,C,5,12,9,0,0,1.865,1.7834097599999998,2.285,2.8763520000000002,5.15,filled,2022-04-30 00:00:00+00:00,1.865,2022-05-01 00:00:00+00:00,SL,1.0,-1.067074878504094,False,system
